Seed, Tile Index, Algorithm,Vertex Count, Triangle Count,Vertex Reduction Rate (%),Triangle Reduction Rate (%), Min Deviation, Max Deviation, Mean Deviation
1764097240, 46, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0044119954, 9.491216E-05
1764097240, 47, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0016263723, 9.117425E-06
1764097240, 48, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0017821789, 4.162878E-05
1764097240, 49, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0011085868, 2.246151E-06
1764097240, 50, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0007420778, 8.895588E-06
1764097240, 51, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.001837806, 4.382022E-05
1764097240, 52, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0016694069, 6.456226E-05
1764097240, 53, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0025231242, 5.5779576E-05
1764097240, 54, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0011227727, 2.9899478E-05
1764097240, 55, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0016992688, 1.269296E-05
1764097240, 56, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019003749, 2.5627474E-05
1764097240, 57, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0009317994, 3.6372232E-06
1764097240, 58, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0025418997, 3.994024E-05
1764097240, 59, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.004051051, 0.00019990912
1764097240, 60, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0021471381, 6.01885E-05
1764097240, 61, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.004050354, 9.847042E-05
1764097240, 62, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0017161965, 3.202669E-05
